::1 - - [26/Sep/2024:18:04:36 +0000] "POST /minio/addFile HTTP/1.1" 200 18 "http://localhost:3344/formMinio.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [26/Sep/2024:18:38:51 +0000] "POST /minio/addFile HTTP/1.1" 400 48 "http://localhost:3344/formMinio.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [26/Sep/2024:18:41:09 +0000] "POST /minio/addFile HTTP/1.1" 400 48 "http://localhost:3344/formMinio.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [26/Sep/2024:18:44:10 +0000] "GET /formMinio.html HTTP/1.1" 200 468 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [26/Sep/2024:18:44:11 +0000] "GET /formMinio.html HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [26/Sep/2024:18:44:12 +0000] "GET /formMinio.html HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [26/Sep/2024:18:44:18 +0000] "POST /minio/addFile HTTP/1.1" 200 18 "http://localhost:3344/formMinio.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [26/Sep/2024:18:44:55 +0000] "GET /formMinio.html HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [26/Sep/2024:18:45:01 +0000] "POST /minio/addFile HTTP/1.1" 200 18 "http://localhost:3344/formMinio.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [26/Sep/2024:19:18:57 +0000] "GET /minio/curso/42-EXPRESS-POST-BODY.pdf HTTP/1.1" 200 - "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::ffff:127.0.0.1 - - [26/Sep/2024:19:27:51 +0000] "DELETE /minio/curso/42-EXPRESS-POST-BODY.pdf HTTP/1.1" 200 23 "-" "vscode-restclient"
::1 - - [26/Sep/2024:19:31:09 +0000] "GET /formMinio.html HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [26/Sep/2024:19:31:09 +0000] "GET /formMinio.html HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [26/Sep/2024:19:31:10 +0000] "GET /formMinio.html HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [26/Sep/2024:19:31:10 +0000] "GET /formMinio.html HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [26/Sep/2024:19:31:10 +0000] "GET /formMinio.html HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [26/Sep/2024:19:31:10 +0000] "GET /formMinio.html HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [26/Sep/2024:19:32:09 +0000] "GET / HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::ffff:127.0.0.1 - - [26/Sep/2024:19:35:28 +0000] "DELETE /minio/curso/42-EXPRESS-POST-BODY.pdf HTTP/1.1" 200 23 "-" "vscode-restclient"
::ffff:127.0.0.1 - - [26/Sep/2024:19:36:49 +0000] "DELETE /minio/curso/42-EXPRESS-POST-BODY.pdf HTTP/1.1" 200 23 "-" "vscode-restclient"
::ffff:127.0.0.1 - - [26/Sep/2024:19:38:34 +0000] "DELETE /minio/curso/42-EXPRESS-POST-BODY.pdf HTTP/1.1" 200 23 "-" "vscode-restclient"
::ffff:127.0.0.1 - - [26/Sep/2024:19:40:02 +0000] "DELETE /minio/curso/42-EXPRESS-POST-BODY.pdf HTTP/1.1" 500 41 "-" "vscode-restclient"
::ffff:127.0.0.1 - - [26/Sep/2024:19:45:23 +0000] "DELETE /minio/curso/42-EXPRESS-POST-BODY.pdf HTTP/1.1" 200 23 "-" "vscode-restclient"
::1 - - [26/Sep/2024:19:52:08 +0000] "GET / HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [26/Sep/2024:19:57:39 +0000] "GET /cors.html HTTP/1.1" 200 335 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [26/Sep/2024:20:00:23 +0000] "GET /cors.html HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [26/Sep/2024:20:03:38 +0000] "GET /cors.html HTTP/1.1" 200 375 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [26/Sep/2024:20:03:42 +0000] "GET /cors.html HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [26/Sep/2024:20:03:43 +0000] "GET /cors.html HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [26/Sep/2024:20:03:57 +0000] "GET /cors.html HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [26/Sep/2024:20:05:05 +0000] "GET /cors.html HTTP/1.1" 200 380 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [26/Sep/2024:20:05:07 +0000] "GET /cors.html HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [27/Sep/2024:15:21:35 +0000] "GET /template1 HTTP/1.1" 200 85 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
::1 - - [27/Sep/2024:15:38:36 +0000] "GET /error HTTP/1.1" 500 8 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
